"t","1948","1953","1957","1960","1969","1973","1980","1981","1990","2001","2007"
1,-0.3673053945214,-0.0969605825550057,-0.368920343321788,-0.620302123622563,-0.0898371701291367,0.161727143205526,0.0870044052863506,-0.0393038845339255,-0.187654860807462,-0.211934715057172,0.0101418408890108
2,-1.14838252865425,-0.33837264524299,-0.683255533805149,-0.848354374954385,0.0870297585626068,0.250292007341901,0.210352422907478,-0.134288272157568,-0.265996210464947,-0.242857573837751,-0.0514336216513867
3,-1.53560207107138,-0.581763495330057,-1.07476283692215,-0.92862876742319,0.298989331836053,0.441540771926219,0.0506607929515512,-0.243465729196235,-0.410836612738663,-0.337888798382957,-0.108662580953622
4,-2.11532504314732,-1.24663606142156,-1.39850926065351,-0.98518572575349,0.151600224592929,0.495449819661409,-0.424008810572685,-0.471646614407062,-0.544745663897395,-0.429903158656897,-0.264412280320481
5,-2.13302650794354,-1.65030869083426,-1.97824122873062,-1.06546011822228,-0.165637282425601,0.609685658909753,-0.776431718061676,-0.775159944974557,-0.597580527619879,-0.547560865236674,-0.399153880702974
6,-2.6817719166261,-2.11532372961849,-2.9212468001807,-1.21871123111728,-0.297585626052776,0.81890410607246,-1.06607929515419,-1.13217022949101,-0.709626876548608,-0.731589585784531,-0.521580388577392
7,-3.21945390981103,-2.28549944593953,-3.44074687547056,-1.55075530905641,-0.259685569904544,0.889499287630446,-0.779735682819382,-1.13872087691334,-0.987465384054798,-0.978218239961381,-0.678054505150605
8,-3.68190467761207,-2.72676903593478,-3.95648245746123,-1.95030285338977,-0.432341381246493,0.930572847809619,-0.655286343612338,-1.27955979649322,-1.13139484040228,-1.20146619603584,-0.87364715086713
9,-3.48055051555516,-2.68917207535222,-4.16917632886613,-2.05976793402904,-0.408478382930932,0.911319616475637,-0.346916299559474,-1.58634845077188,-1.32451537676723,-1.33119135970072,-1.20615464858521
10,-3.11988317033235,-3.10867500395757,-4.17105857551574,-2.29146902138218,-1.01207186973611,0.904901872697628,-0.0649779735682809,-1.63547830643929,-1.43929456347471,-1.43904425739886,-1.54807956998595
11,-4.96526087533743,-3.24521133449422,-3.93577774431562,-2.09808071225279,-1.16647950589557,0.921588006520424,0.14977973568282,-1.90077952704326,-1.35730943011223,-1.54086342655444,-2.109502904913
12,-4.31473204407665,-3.36789615323729,-3.56685740099383,-2.16375976063635,-0.63166760247052,0.449242064459821,0.254405286343617,-2.27525820468589,-1.40285672642472,-1.55745618004646,-2.62021703539502
13,-3.71288224100544,-3.38570523982903,-3.05300406565276,-1.87732613296359,-0.52498596294217,-0.323454286411073,0.328193832599122,-2.44775858680699,-1.38554875382597,-1.62005611367545,-3.19540429724287
14,-3.68190467761207,-3.27489314548045,-3.09253124529438,-1.52338903889659,-0.610612015721501,-0.785531838426878,0.442731277533048,-2.64536978404699,-1.35457659233348,-1.62458141008236,-3.69887425566132
15,-4.19524715670222,-3.15022953933829,-2.23046227977715,-1.25519959133037,-0.534811903425048,-1.27071326804349,0.52422907488987,-2.9477913400441,-1.34000145751348,-1.58536217455577,-4.30014053693804
16,-2.74815240961189,-2.68521450055406,-1.957536515585,-0.935926439465806,-0.284952274003369,-1.61727143205534,0.535242290748905,-3.08317138677205,-1.39192537530972,-1.65475005279513,-4.81013025021371
17,-1.80997477541267,-2.38443881589362,-1.21781358229183,-0.775377654528209,0.009825940482866,-1.85601150059685,0.751101321585912,-3.09845623075747,-1.37006267307973,-1.66530907774459,-5.06512510685154
18,-1.05544983847413,-2.05596010764604,-0.830070772474023,-0.530905641100488,0.0182481751824781,-1.65064369970094,0.87444933920704,-2.85280695242046,-1.32269348491474,-1.7090536096781,-5.40705002825227
19,-0.243395140947911,-1.765078359981,-0.210811624755303,-0.125884842735169,0.106681639528361,-1.78413277028328,0.834801762114545,-2.93796536891062,-1.38372686197348,-1.61553081726853,-5.66132046768375
20,0.573084922777367,-1.1338451796739,0.361391356723395,0.107640662628627,0.179674340258273,-1.464529130139,0.738986784140971,-2.74908836823373,-1.33271389010349,-1.6102513047938,-5.81344808101882
21,2.19719431782981,-0.57384834573373,0.792425839482003,0.14412902284171,0.533408197641783,-0.969079310477605,0.628854625550668,-2.44775858680699,-1.18787348782976,-1.73243430778049,-5.98223729010011
22,2.76142850820906,-0.047490897577962,1.03523565728052,0.684156753995468,0.564289724873657,-0.868962507540849,0.398678414096909,-2.14533703080988,-1.07309430112229,-1.66530907774459,-6.10538821518088
23,3.3588529450812,0.502611999366787,1.27051648848064,0.846529956943742,0.847838293093761,-0.480047234594205,0.0925110132158569,-1.73264624320371,-1.01752659962104,-1.78447521646001,-6.12060097651439
24,3.50489002964995,0.888475542187739,0.393389549766598,1.43946581040648,1.21841661987647,-0.295216213787886,-0.267621145374453,-1.27628447278206,-0.951938492931059,-1.94663167104112,-6.27997276191304
25,3.6752666283135,1.13978154187113,0.564673994880294,1.48507626067285,1.69146546883774,0.138623265604743,-0.274229074889865,-1.61255104046116,-0.823495117329831,-1.9850966904999,-6.28939018559569
26,4.63557109350798,1.43659965173342,0.434798976057826,1.51791578486462,1.98203256597418,0.766278607092885,-0.416299559471367,-0.396314169050371,-0.789790118058598,-1.99263885117809,-6.31836687384999
27,5.27282382617162,1.77101472217824,0.954299051347696,1.70400642195139,2.39331836047165,1.16546227008434,-0.725770925110136,-0.10044326047558,-0.626730797259878,-1.99490149938154,-6.20680662407094
28,5.9233526574324,2.08959949343042,1.97071224213221,1.87185287893161,2.69932622122404,1.4632455813834,-0.775330396475771,0.283861388300544,-0.500109313511155,-1.97981717802516,-6.04091508381507
